Product Name,MTC,Region,Profiles,Contract Length,Min,Max,Valid From,Valid To,Units (p/kWh),Day Units (p/kWh),Night Units (p/kWh),Eve/We Units (p/kWh),Weekday Units (p/kWh),Winter Eve Units (p/kWh)
SWAE P4 2R (Split) 36 months,141 142 143 144 145 146 208,21,4,36,73201,100000,07/10/2019,06/10/2022,,15.33,11.46,,,
SWAE P4 2R (Split) 36 months,141 142 143 144 145 146 208,21,4,36,100001,150000,07/10/2019,06/10/2022,,15.28,11.41,,,
SWAE P4 2R (Split) 36 months,141 142 143 144 145 146 208,21,4,36,150001,200000,07/10/2019,06/10/2022,,15.25,11.38,,,
SWAE P4 2R (Split) 36 months,141 142 143 144 145 146 208,21,4,36,200001,250000,07/10/2019,06/10/2022,,15.24,11.37,,,
SWAE P4 2R (Split) 36 months,141 142 143 144 145 146 208,21,4,36,250001,293000,07/10/2019,06/10/2022,,15.23,11.36,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,5000,10000,07/10/2019,06/10/2023,,18.2,14.18,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,10001,20000,07/10/2019,06/10/2023,,16.69,12.67,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,20001,30000,07/10/2019,06/10/2023,,16.07,12.05,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,30001,40000,07/10/2019,06/10/2023,,15.92,11.9,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,40001,50000,07/10/2019,06/10/2023,,15.78,11.76,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,50001,60000,07/10/2019,06/10/2023,,15.73,11.71,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,60001,73200,07/10/2019,06/10/2023,,15.68,11.66,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,73201,100000,07/10/2019,06/10/2023,,15.63,11.61,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,100001,150000,07/10/2019,06/10/2023,,15.59,11.57,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,150001,200000,07/10/2019,06/10/2023,,15.55,11.53,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,200001,250000,07/10/2019,06/10/2023,,15.54,11.52,,,
SWAE P4 2R (Split) 48 months,141 142 143 144 145 146 208,21,4,48,250001,293000,07/10/2019,06/10/2023,,15.53,11.51,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,5000,10000,07/10/2019,06/10/2024,,18.67,14.51,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,10001,20000,07/10/2019,06/10/2024,,17.14,12.98,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,20001,30000,07/10/2019,06/10/2024,,16.51,12.35,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,30001,40000,07/10/2019,06/10/2024,,16.36,12.2,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,40001,50000,07/10/2019,06/10/2024,,16.22,12.06,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,50001,60000,07/10/2019,06/10/2024,,16.16,12,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,60001,73200,07/10/2019,06/10/2024,,16.12,11.96,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,73201,100000,07/10/2019,06/10/2024,,16.07,11.91,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,100001,150000,07/10/2019,06/10/2024,,16.02,11.86,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,150001,200000,07/10/2019,06/10/2024,,15.99,11.83,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,200001,250000,07/10/2019,06/10/2024,,15.97,11.81,,,
SWAE P4 2R (Split) 60 months,141 142 143 144 145 146 208,21,4,60,250001,293000,07/10/2019,06/10/2024,,15.96,11.8,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,5000,10000,07/10/2019,06/10/2020,,17.48,13.65,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,10001,20000,07/10/2019,06/10/2020,,16.01,12.18,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,20001,30000,07/10/2019,06/10/2020,,15.41,11.58,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,30001,40000,07/10/2019,06/10/2020,,15.26,11.43,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,40001,50000,07/10/2019,06/10/2020,,15.13,11.3,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,50001,60000,07/10/2019,06/10/2020,,15.07,11.24,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,60001,73200,07/10/2019,06/10/2020,,15.03,11.2,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,73201,100000,07/10/2019,06/10/2020,,14.99,11.16,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,100001,150000,07/10/2019,06/10/2020,,14.94,11.11,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,150001,200000,07/10/2019,06/10/2020,,14.91,11.08,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,200001,250000,07/10/2019,06/10/2020,,14.89,11.06,,,
SWAE P4 2R 12 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,12,250001,293000,07/10/2019,06/10/2020,,14.88,11.05,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,5000,10000,07/10/2019,06/10/2021,,17.8,13.76,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,10001,20000,07/10/2019,06/10/2021,,16.32,12.28,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,20001,30000,07/10/2019,06/10/2021,,15.72,11.68,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,30001,40000,07/10/2019,06/10/2021,,15.56,11.52,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,40001,50000,07/10/2019,06/10/2021,,15.43,11.39,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,50001,60000,07/10/2019,06/10/2021,,15.38,11.34,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,60001,73200,07/10/2019,06/10/2021,,15.33,11.29,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,73201,100000,07/10/2019,06/10/2021,,15.29,11.25,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,100001,150000,07/10/2019,06/10/2021,,15.24,11.2,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,150001,200000,07/10/2019,06/10/2021,,15.21,11.17,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,200001,250000,07/10/2019,06/10/2021,,15.19,11.15,,,
SWAE P4 2R 24 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 811 814,21,4,24,250001,293000,07/10/2019,06/10/2021,,15.18,11.14,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,5000,10000,07/10/2019,06/10/2022,,17.9,13.86,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,10001,20000,07/10/2019,06/10/2022,,16.4,12.36,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,20001,30000,07/10/2019,06/10/2022,,15.79,11.75,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,30001,40000,07/10/2019,06/10/2022,,15.64,11.6,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,40001,50000,07/10/2019,06/10/2022,,15.51,11.47,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,50001,60000,07/10/2019,06/10/2022,,15.45,11.41,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,60001,73200,07/10/2019,06/10/2022,,15.41,11.37,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,73201,100000,07/10/2019,06/10/2022,,15.36,11.32,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,100001,150000,07/10/2019,06/10/2022,,15.31,11.27,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,150001,200000,07/10/2019,06/10/2022,,15.28,11.24,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,200001,250000,07/10/2019,06/10/2022,,15.27,11.23,,,
SWAE P4 2R 36 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,36,250001,293000,07/10/2019,06/10/2022,,15.26,11.22,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,5000,10000,07/10/2019,06/10/2023,,18.23,14.1,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,10001,20000,07/10/2019,06/10/2023,,16.72,12.59,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,20001,30000,07/10/2019,06/10/2023,,16.1,11.97,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,30001,40000,07/10/2019,06/10/2023,,15.95,11.82,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,40001,50000,07/10/2019,06/10/2023,,15.81,11.68,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,50001,60000,07/10/2019,06/10/2023,,15.76,11.63,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,60001,73200,07/10/2019,06/10/2023,,15.71,11.58,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,73201,100000,07/10/2019,06/10/2023,,15.66,11.53,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,100001,150000,07/10/2019,06/10/2023,,15.62,11.49,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,150001,200000,07/10/2019,06/10/2023,,15.58,11.45,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,200001,250000,07/10/2019,06/10/2023,,15.57,11.44,,,
SWAE P4 2R 48 months,101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874 814 811,21,4,48,250001,293000,07/10/2019,06/10/2023,,15.56,11.43,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,5000,10000,07/10/2019,06/10/2024,,18.7,14.46,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,10001,20000,07/10/2019,06/10/2024,,17.17,12.93,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,20001,30000,07/10/2019,06/10/2024,,16.54,12.3,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,30001,40000,07/10/2019,06/10/2024,,16.39,12.15,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,40001,50000,07/10/2019,06/10/2024,,16.25,12.01,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,50001,60000,07/10/2019,06/10/2024,,16.19,11.95,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,60001,73200,07/10/2019,06/10/2024,,16.15,11.91,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,73201,100000,07/10/2019,06/10/2024,,16.1,11.86,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,100001,150000,07/10/2019,06/10/2024,,16.05,11.81,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,150001,200000,07/10/2019,06/10/2024,,16.02,11.78,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,200001,250000,07/10/2019,06/10/2024,,16,11.76,,,
SWAE P4 2R 60 months,811 814 101 102 103 106 108 109 110 111 112 644 645 646 647 648 649 680 682 805 807 809 812 816 817 874,21,4,60,250001,293000,07/10/2019,06/10/2024,,15.99,11.75,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,5000,10000,07/10/2019,06/10/2020,16.41,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,10001,20000,07/10/2019,06/10/2020,15.2,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,20001,30000,07/10/2019,06/10/2020,14.71,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,30001,40000,07/10/2019,06/10/2020,14.6,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,40001,50000,07/10/2019,06/10/2020,14.49,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,50001,60000,07/10/2019,06/10/2020,14.45,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,60001,73200,07/10/2019,06/10/2020,14.43,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,73201,100000,07/10/2019,06/10/2020,14.39,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,100001,150000,07/10/2019,06/10/2020,14.36,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,150001,200000,07/10/2019,06/10/2020,14.34,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,200001,250000,07/10/2019,06/10/2020,14.33,,,,,
SWEB P3 1R 12 months,500 501 873 802 801,22,3,12,250001,293000,07/10/2019,06/10/2020,14.32,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,5000,10000,07/10/2019,06/10/2021,16.74,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,10001,20000,07/10/2019,06/10/2021,15.52,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,20001,30000,07/10/2019,06/10/2021,15.02,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,30001,40000,07/10/2019,06/10/2021,14.91,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,40001,50000,07/10/2019,06/10/2021,14.8,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,50001,60000,07/10/2019,06/10/2021,14.77,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,60001,73200,07/10/2019,06/10/2021,14.74,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,73201,100000,07/10/2019,06/10/2021,14.71,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,100001,150000,07/10/2019,06/10/2021,14.67,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,150001,200000,07/10/2019,06/10/2021,14.65,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,200001,250000,07/10/2019,06/10/2021,14.64,,,,,
SWEB P3 1R 24 months,500 501 873 801 802,22,3,24,250001,293000,07/10/2019,06/10/2021,14.63,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,5000,10000,07/10/2019,06/10/2022,16.87,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,10001,20000,07/10/2019,06/10/2022,15.65,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,20001,30000,07/10/2019,06/10/2022,15.15,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,30001,40000,07/10/2019,06/10/2022,15.04,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,40001,50000,07/10/2019,06/10/2022,14.93,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,50001,60000,07/10/2019,06/10/2022,14.89,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,60001,73200,07/10/2019,06/10/2022,14.86,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,73201,100000,07/10/2019,06/10/2022,14.83,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,100001,150000,07/10/2019,06/10/2022,14.79,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,150001,200000,07/10/2019,06/10/2022,14.77,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,200001,250000,07/10/2019,06/10/2022,14.76,,,,,
SWEB P3 1R 36 months,500 501 873 802 801,22,3,36,250001,293000,07/10/2019,06/10/2022,14.75,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,5000,10000,07/10/2019,06/10/2023,17.16,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,10001,20000,07/10/2019,06/10/2023,15.93,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,20001,30000,07/10/2019,06/10/2023,15.42,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,30001,40000,07/10/2019,06/10/2023,15.31,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,40001,50000,07/10/2019,06/10/2023,15.2,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,50001,60000,07/10/2019,06/10/2023,15.16,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,60001,73200,07/10/2019,06/10/2023,15.13,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,73201,100000,07/10/2019,06/10/2023,15.1,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,100001,150000,07/10/2019,06/10/2023,15.07,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,150001,200000,07/10/2019,06/10/2023,15.04,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,200001,250000,07/10/2019,06/10/2023,15.03,,,,,
SWEB P3 1R 48 months,802 500 501 873 801,22,3,48,250001,293000,07/10/2019,06/10/2023,15.02,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,5000,10000,07/10/2019,06/10/2024,17.59,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,10001,20000,07/10/2019,06/10/2024,16.34,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,20001,30000,07/10/2019,06/10/2024,15.83,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,30001,40000,07/10/2019,06/10/2024,15.72,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,40001,50000,07/10/2019,06/10/2024,15.61,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,50001,60000,07/10/2019,06/10/2024,15.57,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,60001,73200,07/10/2019,06/10/2024,15.54,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,73201,100000,07/10/2019,06/10/2024,15.5,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,100001,150000,07/10/2019,06/10/2024,15.47,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,150001,200000,07/10/2019,06/10/2024,15.45,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,200001,250000,07/10/2019,06/10/2024,15.43,,,,,
SWEB P3 1R 60 months,801 500 501 873 802,22,3,60,250001,293000,07/10/2019,06/10/2024,15.43,,,,,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,5000,10000,07/10/2019,06/10/2020,,,,15.13,17.39,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,10001,20000,07/10/2019,06/10/2020,,,,13.92,16.18,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,20001,30000,07/10/2019,06/10/2020,,,,13.42,15.68,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,30001,40000,07/10/2019,06/10/2020,,,,13.32,15.58,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,40001,50000,07/10/2019,06/10/2020,,,,13.21,15.47,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,50001,60000,07/10/2019,06/10/2020,,,,13.17,15.43,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,60001,73200,07/10/2019,06/10/2020,,,,13.15,15.41,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,73201,100000,07/10/2019,06/10/2020,,,,13.11,15.37,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,100001,150000,07/10/2019,06/10/2020,,,,13.08,15.34,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,150001,200000,07/10/2019,06/10/2020,,,,13.06,15.32,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,200001,250000,07/10/2019,06/10/2020,,,,13.05,15.31,
SWEB P3 2R (Eve/We) 12 months,046 556,22,3,12,250001,293000,07/10/2019,06/10/2020,,,,13.04,15.3,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,5000,10000,07/10/2019,06/10/2021,,,,15.29,17.84,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,10001,20000,07/10/2019,06/10/2021,,,,14.08,16.63,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,20001,30000,07/10/2019,06/10/2021,,,,13.58,16.13,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,30001,40000,07/10/2019,06/10/2021,,,,13.47,16.02,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,40001,50000,07/10/2019,06/10/2021,,,,13.36,15.91,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,50001,60000,07/10/2019,06/10/2021,,,,13.33,15.88,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,60001,73200,07/10/2019,06/10/2021,,,,13.3,15.85,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,73201,100000,07/10/2019,06/10/2021,,,,13.27,15.82,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,100001,150000,07/10/2019,06/10/2021,,,,13.23,15.78,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,150001,200000,07/10/2019,06/10/2021,,,,13.21,15.76,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,200001,250000,07/10/2019,06/10/2021,,,,13.2,15.75,
SWEB P3 2R (Eve/We) 24 months,046 556,22,3,24,250001,293000,07/10/2019,06/10/2021,,,,13.19,15.74,
SWEB P3 2R (Eve/We) 36 months,046 556,22,3,36,5000,10000,07/10/2019,06/10/2022,,,,15.44,17.96,
SWEB P3 2R (Eve/We) 36 months,046 556,22,3,36,10001,20000,07/10/2019,06/10/2022,,,,14.22,16.74,
SWEB P3 2R (Eve/We) 36 months,046 556,22,3,36,20001,30000,07/10/2019,06/10/2022,,,,13.71,16.23,
SWEB P3 2R (Eve/We) 36 months,046 556,22,3,36,30001,40000,07/10/2019,06/10/2022,,,,13.61,16.13,
